1539104369.778,   0.172,   1.016,  -2.983, -0.991154, +0.588600, +1.432235
1539104369.878,   0.150,   1.013,  -3.002, -1.013522, +0.590267, +1.442452
1539104369.978,   0.127,   1.010,  -3.064, -1.035583, +0.594242, +1.395388
1539104370.078,   0.105,   1.009,  -3.127, -1.055437, +0.600201, +1.324160
1539104370.178,   0.087,   1.009,   3.108, -1.073415, +0.606395, +1.256930
1539104370.277,   0.072,   1.010,   3.081, -1.091513, +0.613462, +1.207228
1539104370.377,   0.054,   1.011,   3.087, -1.109451, +0.620467, +1.184855
1539104370.477,   0.030,   1.012,   3.129, -1.129526, +0.627302, +1.215502
1539104370.587,   0.002,   1.011,  -3.092, -1.151351, +0.633075, +1.273579
1539104370.687,  -0.024,   1.009,  -3.038, -1.173776, +0.637874, +1.339161
1539104370.787,  -0.046,   1.006,  -2.956, -1.196090, +0.641838, +1.396119
1539104370.887,  -0.061,   1.003,  -2.813, -1.211912, +0.642344, +1.513653
1539104370.986,  -0.069,   0.999,  -2.667, -1.227444, +0.640183, +1.662598
1539104371.086,  -0.063,   1.003,  -2.486, -1.233042, +0.636874, +1.837641
1539104371.186,  -0.059,   1.007,  -2.309, -1.231568, +0.633519, +2.040543
1539104371.286,  -0.059,   1.007,  -2.123, -1.228238, +0.629325, +2.235978
1539104371.396,  -0.055,   1.016,  -1.886, -1.223832, +0.628962, +2.404396
1539104371.496,  -0.052,   1.031,  -1.624, -1.214125, +0.631834, +2.633700
1539104371.596,  -0.053,   1.044,  -1.357, -1.204540, +0.637641, +2.867291
1539104371.695,  -0.058,   1.059,  -1.203, -1.196689, +0.644963, +3.085706
1539104371.795,  -0.060,   1.064,  -1.158, -1.193271, +0.654811, -3.091902
1539104371.895,  -0.063,   1.073,  -1.225, -1.194098, +0.665233, -3.089127
1539104371.995,  -0.066,   1.082,  -1.327, -1.196702, +0.671534, +3.118342
1539104372.105,  -0.067,   1.086,  -1.382, -1.199400, +0.674468, +3.046903
1539104372.205,  -0.066,   1.078,  -1.440, -1.201383, +0.669820, +3.021258
1539104372.305,  -0.064,   1.057,  -1.526, -1.206511, +0.659216, +2.960248
1539104372.414,  -0.064,   1.030,  -1.607, -1.213857, +0.641735, +2.889545
1539104372.514,  -0.066,   1.004,  -1.645, -1.224170, +0.620614, +2.839432
1539104372.614,  -0.068,   0.973,  -1.632, -1.235822, +0.596301, +2.817495
1539104372.714,  -0.069,   0.939,  -1.590, -1.247843, +0.567986, +2.842689
1539104372.814,  -0.069,   0.904,  -1.535, -1.258996, +0.537720, +2.878737
1539104372.914,  -0.067,   0.869,  -1.496, -1.265423, +0.516200, +2.902097
1539104373.013,  -0.064,   0.835,  -1.475, -1.276766, +0.472187, +2.940790
1539104373.113,  -0.061,   0.802,  -1.476, -1.284426, +0.438673, +2.951690
1539104373.213,  -0.058,   0.769,  -1.484, -1.292459, +0.406242, +2.949418
1539104373.313,  -0.055,   0.736,  -1.487, -1.300910, +0.374654, +2.946075
1539104373.413,  -0.052,   0.706,  -1.478, -1.309799, +0.343959, +2.950965
1539104373.523,  -0.049,   0.675,  -1.467, -1.317793, +0.315062, +2.956795
1539104373.622,  -0.047,   0.651,  -1.454, -1.324623, +0.288338, +2.961972
1539104373.722,  -0.044,   0.629,  -1.450, -1.330880, +0.262726, +2.969070
1539104373.822,  -0.041,   0.608,  -1.459, -1.336690, +0.238540, +2.970086
1539104373.922,  -0.039,   0.582,  -1.487, -1.342914, +0.214373, +2.959867
1539104374.022,  -0.037,   0.552,  -1.522, -1.350762, +0.188826, +2.933295
1539104374.122,  -0.036,   0.523,  -1.553, -1.359416, +0.163488, +2.902940
1539104374.222,  -0.036,   0.495,  -1.566, -1.369318, +0.137815, +2.880688
1539104374.321,  -0.036,   0.472,  -1.548, -1.378769, +0.114087, +2.873914
1539104374.421,  -0.035,   0.455,  -1.499, -1.386815, +0.091731, +2.899580
1539104374.521,  -0.033,   0.438,  -1.444, -1.392612, +0.070479, +2.951237
1539104374.621,  -0.030,   0.414,  -1.416, -1.396937, +0.048651, +2.995750
1539104374.721,  -0.025,   0.386,  -1.417, -1.401770, +0.024715, +3.006817
1539104374.831,  -0.021,   0.357,  -1.450, -1.407088, +0.000991, +2.992057
1539104374.931,  -0.019,   0.340,  -1.503, -1.412681, -0.021387, +2.965060
1539104375.030,  -0.019,   0.324,  -1.570, -1.419383, -0.041248, +2.908902
1539104375.130,  -0.020,   0.302,  -1.623, -1.427394, -0.059515, +2.860724
1539104375.230,  -0.021,   0.275,  -1.660, -1.436692, -0.079777, +2.816921
1539104375.330,  -0.024,   0.250,  -1.679, -1.447570, -0.100693, +2.785113
1539104375.430,  -0.026,   0.227,  -1.678, -1.461785, -0.128293, +2.760277
1539104375.530,  -0.028,   0.209,  -1.673, -1.468149, -0.141602, +2.750335
1539104375.630,  -0.030,   0.189,  -1.655, -1.477289, -0.161996, +2.765993
1539104375.729,  -0.032,   0.164,  -1.624, -1.490375, -0.190386, +2.790167
1539104375.829,  -0.033,   0.135,  -1.587, -1.499894, -0.213847, +2.809483
1539104375.940,  -0.033,   0.106,  -1.512, -1.510516, -0.237814, +2.851874
1539104376.039,  -0.031,   0.088,  -1.443, -1.517158, -0.261677, +2.914021
1539104376.139,  -0.028,   0.068,  -1.405, -1.521530, -0.284974, +2.970811
1539104376.239,  -0.023,   0.041,  -1.396, -1.525151, -0.308045, +2.986582
1539104376.338,  -0.018,   0.012,  -1.397, -1.531048, -0.334143, +2.993168
1539104376.438,  -0.013,  -0.016,  -1.401, -1.535220, -0.359554, +2.994675
1539104376.538,  -0.010,  -0.033,  -1.390, -1.541784, -0.380530, +2.978697
1539104376.638,  -0.007,  -0.048,  -1.357, -1.543797, -0.399666, +3.011797
1539104376.738,  -0.003,  -0.067,  -1.327, -1.547860, -0.416530, +3.027050
1539104376.838,   0.001,  -0.081,  -1.282, -1.549660, -0.428785, +3.054132
1539104376.938,   0.001,  -0.081,  -1.266, -1.549876, -0.437909, +3.095040
1539104377.047,   0.001,  -0.082,  -1.267, -1.550436, -0.441345, +3.091483
1539104377.147,   0.001,  -0.082,  -1.267, -1.550576, -0.442773, +3.093194
1539104377.247,   0.001,  -0.082,  -1.267, -1.550455, -0.441127, +3.089368
1539104377.347,  -0.000,  -0.077,  -1.221, -1.549959, -0.437214, +3.091121
1539104377.447,  -0.006,  -0.064,  -1.076, -1.548447, -0.429523, -3.112486
1539104377.547,  -0.015,  -0.051,  -0.920, -1.546413, -0.417961, -2.982037
1539104377.646,  -0.025,  -0.040,  -0.779, -1.546614, -0.405623, -2.856664
1539104377.746,  -0.041,  -0.025,  -0.673, -1.549923, -0.389867, -2.739830
1539104377.846,  -0.059,  -0.011,  -0.601, -1.555998, -0.373417, -2.669557
1539104377.946,  -0.076,  -0.001,  -0.548, -1.563028, -0.358053, -2.620302
1539104378.046,  -0.085,   0.004,  -0.537, -1.570488, -0.344518, -2.576433
1539104378.146,  -0.088,   0.007,  -0.549, -1.576569, -0.336102, -2.571365
1539104378.246,  -0.096,   0.011,  -0.560, -1.582717, -0.328527, -2.572824
1539104378.345,  -0.110,   0.020,  -0.548, -1.588142, -0.320224, -2.571756
1539104378.445,  -0.117,   0.024,  -0.541, -1.593381, -0.312751, -2.575565
